,id,date,status,no2
7840,9629,2021-03-13 08:00:00+00:00,FINAL,
7841,9629,2021-03-13 08:30:00+00:00,FINAL,
7842,9629,2021-03-13 09:00:00+00:00,FINAL,
7843,9629,2021-03-13 09:30:00+00:00,FINAL,
7844,9629,2021-03-13 10:00:00+00:00,FINAL,
7845,9629,2021-03-13 10:30:00+00:00,FINAL,
7846,9629,2021-03-13 11:00:00+00:00,FINAL,
7847,9629,2021-03-13 11:30:00+00:00,FINAL,
7848,9629,2021-03-13 12:00:00+00:00,FINAL,
7849,9629,2021-03-13 12:30:00+00:00,FINAL,
7850,9629,2021-03-13 13:00:00+00:00,FINAL,
7851,9629,2021-03-13 13:30:00+00:00,FINAL,
7852,9629,2021-03-13 14:00:00+00:00,FINAL,
7853,9629,2021-03-13 14:30:00+00:00,FINAL,
7854,9629,2021-03-13 15:00:00+00:00,FINAL,
7855,9629,2021-03-13 15:30:00+00:00,FINAL,
7856,9629,2021-03-13 16:00:00+00:00,FINAL,
7857,9629,2021-03-13 16:30:00+00:00,FINAL,
7858,9629,2021-03-13 17:00:00+00:00,FINAL,
7859,9629,2021-03-13 17:30:00+00:00,FINAL,
7860,9629,2021-03-13 18:00:00+00:00,FINAL,
7861,9629,2021-03-13 18:30:00+00:00,FINAL,
7862,9629,2021-03-13 19:00:00+00:00,FINAL,
7863,9629,2021-03-13 19:30:00+00:00,FINAL,
7864,9629,2021-03-13 20:00:00+00:00,FINAL,
7865,9629,2021-03-13 20:30:00+00:00,FINAL,
7866,9629,2021-03-13 21:00:00+00:00,FINAL,
7867,9629,2021-03-13 21:30:00+00:00,FINAL,
7868,9629,2021-03-13 22:00:00+00:00,FINAL,
7869,9629,2021-03-13 22:30:00+00:00,FINAL,
7870,9629,2021-03-13 23:00:00+00:00,FINAL,
7871,9629,2021-03-13 23:30:00+00:00,FINAL,
7872,9629,2021-03-14 00:00:00+00:00,FINAL,
7873,9629,2021-03-14 00:30:00+00:00,FINAL,
7874,9629,2021-03-14 01:00:00+00:00,FINAL,
7875,9629,2021-03-14 01:30:00+00:00,FINAL,
7876,9629,2021-03-14 02:00:00+00:00,FINAL,
7877,9629,2021-03-14 02:30:00+00:00,FINAL,
7878,9629,2021-03-14 03:00:00+00:00,FINAL,
7879,9629,2021-03-14 03:30:00+00:00,FINAL,
7880,9629,2021-03-14 04:00:00+00:00,FINAL,
7881,9629,2021-03-14 04:30:00+00:00,FINAL,
7882,9629,2021-03-14 05:00:00+00:00,FINAL,
7883,9629,2021-03-14 05:30:00+00:00,FINAL,
7884,9629,2021-03-14 06:00:00+00:00,FINAL,
7885,9629,2021-03-14 06:30:00+00:00,FINAL,
7886,9629,2021-03-14 07:00:00+00:00,FINAL,
7887,9629,2021-03-14 07:30:00+00:00,FINAL,
7888,9629,2021-03-14 08:00:00+00:00,FINAL,
7889,9629,2021-03-14 08:30:00+00:00,FINAL,
7890,9629,2021-03-14 09:00:00+00:00,FINAL,
7891,9629,2021-03-14 09:30:00+00:00,FINAL,
7892,9629,2021-03-14 10:00:00+00:00,FINAL,
7893,9629,2021-03-14 10:30:00+00:00,FINAL,
7894,9629,2021-03-14 11:00:00+00:00,FINAL,
7895,9629,2021-03-14 11:30:00+00:00,FINAL,
7896,9629,2021-03-14 12:00:00+00:00,FINAL,
7897,9629,2021-03-14 12:30:00+00:00,FINAL,
7898,9629,2021-03-14 13:00:00+00:00,FINAL,
7899,9629,2021-03-14 13:30:00+00:00,FINAL,
7900,9629,2021-03-14 14:00:00+00:00,FINAL,
7901,9629,2021-03-14 14:30:00+00:00,FINAL,
7902,9629,2021-03-14 15:00:00+00:00,FINAL,
7903,9629,2021-03-14 15:30:00+00:00,FINAL,
7904,9629,2021-03-14 16:00:00+00:00,FINAL,
7905,9629,2021-03-14 16:30:00+00:00,FINAL,
7906,9629,2021-03-14 17:00:00+00:00,FINAL,
7907,9629,2021-03-14 17:30:00+00:00,FINAL,
7908,9629,2021-03-14 18:00:00+00:00,FINAL,
7909,9629,2021-03-14 18:30:00+00:00,FINAL,
7910,9629,2021-03-14 19:00:00+00:00,FINAL,
7911,9629,2021-03-14 19:30:00+00:00,FINAL,
7912,9629,2021-03-14 20:00:00+00:00,FINAL,
7913,9629,2021-03-14 20:30:00+00:00,FINAL,
7914,9629,2021-03-14 21:00:00+00:00,FINAL,
7915,9629,2021-03-14 21:30:00+00:00,FINAL,
7916,9629,2021-03-14 22:00:00+00:00,FINAL,
7917,9629,2021-03-14 22:30:00+00:00,FINAL,
7918,9629,2021-03-14 23:00:00+00:00,FINAL,
7919,9629,2021-03-14 23:30:00+00:00,FINAL,
7920,9629,2021-03-15 00:00:00+00:00,FINAL,
7921,9629,2021-03-15 00:30:00+00:00,FINAL,
7922,9629,2021-03-15 01:00:00+00:00,FINAL,
7923,9629,2021-03-15 01:30:00+00:00,FINAL,
7924,9629,2021-03-15 02:00:00+00:00,FINAL,
7925,9629,2021-03-15 02:30:00+00:00,FINAL,
7926,9629,2021-03-15 03:00:00+00:00,FINAL,
7927,9629,2021-03-15 03:30:00+00:00,FINAL,
7928,9629,2021-03-15 04:00:00+00:00,FINAL,
7929,9629,2021-03-15 04:30:00+00:00,FINAL,
7930,9629,2021-03-15 05:00:00+00:00,FINAL,
7931,9629,2021-03-15 05:30:00+00:00,FINAL,
7932,9629,2021-03-15 06:00:00+00:00,FINAL,
7933,9629,2021-03-15 06:30:00+00:00,FINAL,
7934,9629,2021-03-15 07:00:00+00:00,FINAL,
7935,9629,2021-03-15 07:30:00+00:00,FINAL,
7936,9629,2021-03-15 08:00:00+00:00,FINAL,
7937,9629,2021-03-15 08:30:00+00:00,FINAL,
7938,9629,2021-03-15 09:00:00+00:00,FINAL,
7939,9629,2021-03-15 09:30:00+00:00,FINAL,
7940,9629,2021-03-15 10:00:00+00:00,FINAL,
7941,9629,2021-03-15 10:30:00+00:00,FINAL,
7942,9629,2021-03-15 11:00:00+00:00,FINAL,
7943,9629,2021-03-15 11:30:00+00:00,FINAL,
7944,9629,2021-03-15 12:00:00+00:00,FINAL,
7945,9629,2021-03-15 12:30:00+00:00,FINAL,
7946,9629,2021-03-15 13:00:00+00:00,FINAL,
7947,9629,2021-03-15 13:30:00+00:00,FINAL,19.89
7948,9629,2021-03-15 14:00:00+00:00,FINAL,
7949,9629,2021-03-15 14:30:00+00:00,FINAL,18.36
7950,9629,2021-03-15 15:00:00+00:00,FINAL,
7951,9629,2021-03-15 15:30:00+00:00,FINAL,18.36
7952,9629,2021-03-15 16:00:00+00:00,FINAL,
7953,9629,2021-03-15 16:30:00+00:00,FINAL,27.1575
7954,9629,2021-03-15 17:00:00+00:00,FINAL,
7955,9629,2021-03-15 17:30:00+00:00,FINAL,38.25
7956,9629,2021-03-15 18:00:00+00:00,FINAL,
7957,9629,2021-03-15 18:30:00+00:00,FINAL,39.015
7958,9629,2021-03-15 19:00:00+00:00,FINAL,
7959,9629,2021-03-15 19:30:00+00:00,FINAL,34.61625
7960,9629,2021-03-15 20:00:00+00:00,FINAL,
7961,9629,2021-03-15 20:30:00+00:00,FINAL,14.1525
7962,9629,2021-03-15 21:00:00+00:00,FINAL,
7963,9629,2021-03-15 21:30:00+00:00,FINAL,17.78625
7964,9629,2021-03-15 22:00:00+00:00,FINAL,
7965,9629,2021-03-15 22:30:00+00:00,FINAL,21.99375
7966,9629,2021-03-15 23:00:00+00:00,FINAL,
7967,9629,2021-03-15 23:30:00+00:00,FINAL,22.5675
7968,9629,2021-03-16 00:00:00+00:00,FINAL,
7969,9629,2021-03-16 00:30:00+00:00,FINAL,25.43625
7970,9629,2021-03-16 01:00:00+00:00,FINAL,
7971,9629,2021-03-16 01:30:00+00:00,FINAL,17.02125
7972,9629,2021-03-16 02:00:00+00:00,FINAL,
7973,9629,2021-03-16 02:30:00+00:00,FINAL,8.22375
7974,9629,2021-03-16 03:00:00+00:00,FINAL,
7975,9629,2021-03-16 03:30:00+00:00,FINAL,6.885
7976,9629,2021-03-16 04:00:00+00:00,FINAL,
7977,9629,2021-03-16 04:30:00+00:00,FINAL,12.81375
7978,9629,2021-03-16 05:00:00+00:00,FINAL,
7979,9629,2021-03-16 05:30:00+00:00,FINAL,26.3925
7980,9629,2021-03-16 06:00:00+00:00,FINAL,
7981,9629,2021-03-16 06:30:00+00:00,FINAL,24.67125
7982,9629,2021-03-16 07:00:00+00:00,FINAL,
7983,9629,2021-03-16 07:30:00+00:00,FINAL,22.5675
7984,9629,2021-03-16 08:00:00+00:00,FINAL,
7985,9629,2021-03-16 08:30:00+00:00,FINAL,14.9175
7986,9629,2021-03-16 09:00:00+00:00,FINAL,
7987,9629,2021-03-16 09:30:00+00:00,FINAL,12.24
7988,9629,2021-03-16 10:00:00+00:00,FINAL,
7989,9629,2021-03-16 10:30:00+00:00,FINAL,12.24
7990,9629,2021-03-16 11:00:00+00:00,FINAL,
7991,9629,2021-03-16 11:30:00+00:00,FINAL,14.9175
7992,9629,2021-03-16 12:00:00+00:00,FINAL,
7993,9629,2021-03-16 12:30:00+00:00,FINAL,12.6225
7994,9629,2021-03-16 13:00:00+00:00,FINAL,
7995,9629,2021-03-16 13:30:00+00:00,FINAL,7.2675
7996,9629,2021-03-16 14:00:00+00:00,FINAL,
7997,9629,2021-03-16 14:30:00+00:00,FINAL,11.475
7998,9629,2021-03-16 15:00:00+00:00,FINAL,
7999,9629,2021-03-16 15:30:00+00:00,FINAL,12.6225
8000,9629,2021-03-16 16:00:00+00:00,FINAL,
8001,9629,2021-03-16 16:30:00+00:00,FINAL,4.2075
8002,9629,2021-03-16 17:00:00+00:00,FINAL,
8003,9629,2021-03-16 17:30:00+00:00,FINAL,
8004,9629,2021-03-16 18:00:00+00:00,FINAL,
8005,9629,2021-03-16 18:30:00+00:00,FINAL,
8006,9629,2021-03-16 19:00:00+00:00,FINAL,
8007,9629,2021-03-16 19:30:00+00:00,FINAL,16.065
8008,9629,2021-03-16 20:00:00+00:00,FINAL,
8009,9629,2021-03-16 20:30:00+00:00,FINAL,14.72625
8010,9629,2021-03-16 21:00:00+00:00,FINAL,
8011,9629,2021-03-16 21:30:00+00:00,FINAL,6.12
8012,9629,2021-03-16 22:00:00+00:00,FINAL,
8013,9629,2021-03-16 22:30:00+00:00,FINAL,6.5025
8014,9629,2021-03-16 23:00:00+00:00,FINAL,
8015,9629,2021-03-16 23:30:00+00:00,FINAL,
8016,9629,2021-03-17 00:00:00+00:00,FINAL,
8017,9629,2021-03-17 00:30:00+00:00,FINAL,
8018,9629,2021-03-17 01:00:00+00:00,FINAL,
8019,9629,2021-03-17 01:30:00+00:00,FINAL,
8020,9629,2021-03-17 02:00:00+00:00,FINAL,
8021,9629,2021-03-17 02:30:00+00:00,FINAL,3.825
8022,9629,2021-03-17 03:00:00+00:00,FINAL,
8023,9629,2021-03-17 03:30:00+00:00,FINAL,5.54625
8024,9629,2021-03-17 04:00:00+00:00,FINAL,
8025,9629,2021-03-17 04:30:00+00:00,FINAL,8.98875
8026,9629,2021-03-17 05:00:00+00:00,FINAL,
8027,9629,2021-03-17 05:30:00+00:00,FINAL,14.535
8028,9629,2021-03-17 06:00:00+00:00,FINAL,
8029,9629,2021-03-17 06:30:00+00:00,FINAL,35.19
8030,9629,2021-03-17 07:00:00+00:00,FINAL,
8031,9629,2021-03-17 07:30:00+00:00,FINAL,34.8075
8032,9629,2021-03-17 08:00:00+00:00,FINAL,
8033,9629,2021-03-17 08:30:00+00:00,FINAL,26.3925
8034,9629,2021-03-17 09:00:00+00:00,FINAL,
8035,9629,2021-03-17 09:30:00+00:00,FINAL,28.87875
8036,9629,2021-03-17 10:00:00+00:00,FINAL,
8037,9629,2021-03-17 10:30:00+00:00,FINAL,23.3325
8038,9629,2021-03-17 11:00:00+00:00,FINAL,
8039,9629,2021-03-17 11:30:00+00:00,FINAL,30.2175
8040,9629,2021-03-17 12:00:00+00:00,FINAL,
8041,9629,2021-03-17 12:30:00+00:00,FINAL,20.84625
8042,9629,2021-03-17 13:00:00+00:00,FINAL,
8043,9629,2021-03-17 13:30:00+00:00,FINAL,18.55125
8044,9629,2021-03-17 14:00:00+00:00,FINAL,
8045,9629,2021-03-17 14:30:00+00:00,FINAL,15.3
8046,9629,2021-03-17 15:00:00+00:00,FINAL,
8047,9629,2021-03-17 15:30:00+00:00,FINAL,14.9175
8048,9629,2021-03-17 16:00:00+00:00,FINAL,
8049,9629,2021-03-17 16:30:00+00:00,FINAL,24.0975
8050,9629,2021-03-17 17:00:00+00:00,FINAL,
8051,9629,2021-03-17 17:30:00+00:00,FINAL,12.81375
8052,9629,2021-03-17 18:00:00+00:00,FINAL,
8053,9629,2021-03-17 18:30:00+00:00,FINAL,10.71
8054,9629,2021-03-17 19:00:00+00:00,FINAL,
8055,9629,2021-03-17 19:30:00+00:00,FINAL,13.57875
8056,9629,2021-03-17 20:00:00+00:00,FINAL,
8057,9629,2021-03-17 20:30:00+00:00,FINAL,15.3
8058,9629,2021-03-17 21:00:00+00:00,FINAL,
8059,9629,2021-03-17 21:30:00+00:00,FINAL,13.005
8060,9629,2021-03-17 22:00:00+00:00,FINAL,
8061,9629,2021-03-17 22:30:00+00:00,FINAL,21.22875
8062,9629,2021-03-17 23:00:00+00:00,FINAL,
8063,9629,2021-03-17 23:30:00+00:00,FINAL,17.78625
8064,9629,2021-03-18 00:00:00+00:00,FINAL,
8065,9629,2021-03-18 00:30:00+00:00,FINAL,10.3275
8066,9629,2021-03-18 01:00:00+00:00,FINAL,
8067,9629,2021-03-18 01:30:00+00:00,FINAL,6.5025
8068,9629,2021-03-18 02:00:00+00:00,FINAL,
8069,9629,2021-03-18 02:30:00+00:00,FINAL,7.45875
8070,9629,2021-03-18 03:00:00+00:00,FINAL,
8071,9629,2021-03-18 03:30:00+00:00,FINAL,4.2075
8072,9629,2021-03-18 04:00:00+00:00,FINAL,
8073,9629,2021-03-18 04:30:00+00:00,FINAL,8.0325
8074,9629,2021-03-18 05:00:00+00:00,FINAL,
8075,9629,2021-03-18 05:30:00+00:00,FINAL,25.81875
8076,9629,2021-03-18 06:00:00+00:00,FINAL,
8077,9629,2021-03-18 06:30:00+00:00,FINAL,31.93875
8078,9629,2021-03-18 07:00:00+00:00,FINAL,
8079,9629,2021-03-18 07:30:00+00:00,FINAL,37.485
8080,9629,2021-03-18 08:00:00+00:00,FINAL,
8081,9629,2021-03-18 08:30:00+00:00,FINAL,24.48
8082,9629,2021-03-18 09:00:00+00:00,FINAL,
8083,9629,2021-03-18 09:30:00+00:00,FINAL,19.69875
8084,9629,2021-03-18 10:00:00+00:00,FINAL,
8085,9629,2021-03-18 10:30:00+00:00,FINAL,20.2725
8086,9629,2021-03-18 11:00:00+00:00,FINAL,
8087,9629,2021-03-18 11:30:00+00:00,FINAL,19.31625
8088,9629,2021-03-18 12:00:00+00:00,FINAL,
8089,9629,2021-03-18 12:30:00+00:00,FINAL,19.89
8090,9629,2021-03-18 13:00:00+00:00,FINAL,
8091,9629,2021-03-18 13:30:00+00:00,FINAL,28.305
8092,9629,2021-03-18 14:00:00+00:00,FINAL,
8093,9629,2021-03-18 14:30:00+00:00,FINAL,31.7475
8094,9629,2021-03-18 15:00:00+00:00,FINAL,
8095,9629,2021-03-18 15:30:00+00:00,FINAL,35.76375
8096,9629,2021-03-18 16:00:00+00:00,FINAL,
8097,9629,2021-03-18 16:30:00+00:00,FINAL,41.88375
8098,9629,2021-03-18 17:00:00+00:00,FINAL,
8099,9629,2021-03-18 17:30:00+00:00,FINAL,43.605
8100,9629,2021-03-18 18:00:00+00:00,FINAL,
8101,9629,2021-03-18 18:30:00+00:00,FINAL,34.425
8102,9629,2021-03-18 19:00:00+00:00,FINAL,
8103,9629,2021-03-18 19:30:00+00:00,FINAL,31.55625
8104,9629,2021-03-18 20:00:00+00:00,FINAL,
8105,9629,2021-03-18 20:30:00+00:00,FINAL,19.69875
8106,9629,2021-03-18 21:00:00+00:00,FINAL,
8107,9629,2021-03-18 21:30:00+00:00,FINAL,6.31125
8108,9629,2021-03-18 22:00:00+00:00,FINAL,
8109,9629,2021-03-18 22:30:00+00:00,FINAL,4.01625
8110,9629,2021-03-18 23:00:00+00:00,FINAL,
8111,9629,2021-03-18 23:30:00+00:00,FINAL,2.86875
8112,9629,2021-03-19 00:00:00+00:00,FINAL,
8113,9629,2021-03-19 00:30:00+00:00,FINAL,3.825
8114,9629,2021-03-19 01:00:00+00:00,FINAL,
8115,9629,2021-03-19 01:30:00+00:00,FINAL,2.48625
8116,9629,2021-03-19 02:00:00+00:00,FINAL,
8117,9629,2021-03-19 02:30:00+00:00,FINAL,2.295
8118,9629,2021-03-19 03:00:00+00:00,FINAL,
8119,9629,2021-03-19 03:30:00+00:00,FINAL,1.72125
8120,9629,2021-03-19 04:00:00+00:00,FINAL,
8121,9629,2021-03-19 04:30:00+00:00,FINAL,3.06
8122,9629,2021-03-19 05:00:00+00:00,FINAL,
8123,9629,2021-03-19 05:30:00+00:00,FINAL,6.885
8124,9629,2021-03-19 06:00:00+00:00,FINAL,
8125,9629,2021-03-19 06:30:00+00:00,FINAL,8.0325
8126,9629,2021-03-19 07:00:00+00:00,FINAL,
8127,9629,2021-03-19 07:30:00+00:00,FINAL,5.92875
8128,9629,2021-03-19 08:00:00+00:00,FINAL,
8129,9629,2021-03-19 08:30:00+00:00,FINAL,8.22375
8130,9629,2021-03-19 09:00:00+00:00,FINAL,
8131,9629,2021-03-19 09:30:00+00:00,FINAL,6.31125
8132,9629,2021-03-19 10:00:00+00:00,FINAL,
8133,9629,2021-03-19 10:30:00+00:00,FINAL,6.5025
8134,9629,2021-03-19 11:00:00+00:00,FINAL,
8135,9629,2021-03-19 11:30:00+00:00,FINAL,5.7375
8136,9629,2021-03-19 12:00:00+00:00,FINAL,
8137,9629,2021-03-19 12:30:00+00:00,FINAL,5.54625
8138,9629,2021-03-19 13:00:00+00:00,FINAL,
8139,9629,2021-03-19 13:30:00+00:00,FINAL,7.45875
8140,9629,2021-03-19 14:00:00+00:00,FINAL,
8141,9629,2021-03-19 14:30:00+00:00,FINAL,11.28375
8142,9629,2021-03-19 15:00:00+00:00,FINAL,
8143,9629,2021-03-19 15:30:00+00:00,FINAL,9.75375
8144,9629,2021-03-19 16:00:00+00:00,FINAL,
8145,9629,2021-03-19 16:30:00+00:00,FINAL,12.24
8146,9629,2021-03-19 17:00:00+00:00,FINAL,
8147,9629,2021-03-19 17:30:00+00:00,FINAL,18.93375
8148,9629,2021-03-19 18:00:00+00:00,FINAL,
8149,9629,2021-03-19 18:30:00+00:00,FINAL,
8150,9629,2021-03-19 19:00:00+00:00,FINAL,
8151,9629,2021-03-19 19:30:00+00:00,FINAL,21.42
8152,9629,2021-03-19 20:00:00+00:00,FINAL,
8153,9629,2021-03-19 20:30:00+00:00,FINAL,15.3
8154,9629,2021-03-19 21:00:00+00:00,FINAL,
8155,9629,2021-03-19 21:30:00+00:00,FINAL,9.5625
8156,9629,2021-03-19 22:00:00+00:00,FINAL,
8157,9629,2021-03-19 22:30:00+00:00,FINAL,11.0925
8158,9629,2021-03-19 23:00:00+00:00,FINAL,
8159,9629,2021-03-19 23:30:00+00:00,FINAL,15.49125
8160,9629,2021-03-20 00:00:00+00:00,FINAL,
8161,9629,2021-03-20 00:30:00+00:00,FINAL,19.69875
8162,9629,2021-03-20 01:00:00+00:00,FINAL,
8163,9629,2021-03-20 01:30:00+00:00,FINAL,17.595
8164,9629,2021-03-20 02:00:00+00:00,FINAL,
8165,9629,2021-03-20 02:30:00+00:00,FINAL,17.9775
8166,9629,2021-03-20 03:00:00+00:00,FINAL,
8167,9629,2021-03-20 03:30:00+00:00,FINAL,11.475
8168,9629,2021-03-20 04:00:00+00:00,FINAL,
8169,9629,2021-03-20 04:30:00+00:00,FINAL,14.9175
8170,9629,2021-03-20 05:00:00+00:00,FINAL,
8171,9629,2021-03-20 05:30:00+00:00,FINAL,16.25625
8172,9629,2021-03-20 06:00:00+00:00,FINAL,
8173,9629,2021-03-20 06:30:00+00:00,FINAL,18.55125
8174,9629,2021-03-20 07:00:00+00:00,FINAL,
8175,9629,2021-03-20 07:30:00+00:00,FINAL,30.79125
8176,9629,2021-03-20 08:00:00+00:00,FINAL,
8177,9629,2021-03-20 08:30:00+00:00,FINAL,19.89
8178,9629,2021-03-20 09:00:00+00:00,FINAL,
8179,9629,2021-03-20 09:30:00+00:00,FINAL,23.715
8180,9629,2021-03-20 10:00:00+00:00,FINAL,
8181,9629,2021-03-20 10:30:00+00:00,FINAL,18.55125
8182,9629,2021-03-20 11:00:00+00:00,FINAL,
8183,9629,2021-03-20 11:30:00+00:00,FINAL,13.19625
8184,9629,2021-03-20 12:00:00+00:00,FINAL,
8185,9629,2021-03-20 12:30:00+00:00,FINAL,21.0375
8186,9629,2021-03-20 13:00:00+00:00,FINAL,
8187,9629,2021-03-20 13:30:00+00:00,FINAL,20.2725
8188,9629,2021-03-20 14:00:00+00:00,FINAL,
8189,9629,2021-03-20 14:30:00+00:00,FINAL,18.36
8190,9629,2021-03-20 15:00:00+00:00,FINAL,
8191,9629,2021-03-20 15:30:00+00:00,FINAL,19.69875
8192,9629,2021-03-20 16:00:00+00:00,FINAL,
8193,9629,2021-03-20 16:30:00+00:00,FINAL,18.36
8194,9629,2021-03-20 17:00:00+00:00,FINAL,
8195,9629,2021-03-20 17:30:00+00:00,FINAL,30.02625
8196,9629,2021-03-20 18:00:00+00:00,FINAL,
8197,9629,2021-03-20 18:30:00+00:00,FINAL,
8198,9629,2021-03-20 19:00:00+00:00,FINAL,
8199,9629,2021-03-20 19:30:00+00:00,FINAL,37.1025
8200,9629,2021-03-20 20:00:00+00:00,FINAL,
8201,9629,2021-03-20 20:30:00+00:00,FINAL,13.77
8202,9629,2021-03-20 21:00:00+00:00,FINAL,
8203,9629,2021-03-20 21:30:00+00:00,FINAL,5.92875
8204,9629,2021-03-20 22:00:00+00:00,FINAL,
8205,9629,2021-03-20 22:30:00+00:00,FINAL,8.415
8206,9629,2021-03-20 23:00:00+00:00,FINAL,
8207,9629,2021-03-20 23:30:00+00:00,FINAL,9.5625
8208,9629,2021-03-21 00:00:00+00:00,FINAL,
8209,9629,2021-03-21 00:30:00+00:00,FINAL,9.75375
8210,9629,2021-03-21 01:00:00+00:00,FINAL,
8211,9629,2021-03-21 01:30:00+00:00,FINAL,4.9725
8212,9629,2021-03-21 02:00:00+00:00,FINAL,
8213,9629,2021-03-21 02:30:00+00:00,FINAL,7.65
8214,9629,2021-03-21 03:00:00+00:00,FINAL,
8215,9629,2021-03-21 03:30:00+00:00,FINAL,4.78125
8216,9629,2021-03-21 04:00:00+00:00,FINAL,
8217,9629,2021-03-21 04:30:00+00:00,FINAL,5.54625
8218,9629,2021-03-21 05:00:00+00:00,FINAL,
8219,9629,2021-03-21 05:30:00+00:00,FINAL,6.5025
8220,9629,2021-03-21 06:00:00+00:00,FINAL,
8221,9629,2021-03-21 06:30:00+00:00,FINAL,7.07625
8222,9629,2021-03-21 07:00:00+00:00,FINAL,
8223,9629,2021-03-21 07:30:00+00:00,FINAL,
8224,9629,2021-03-21 08:00:00+00:00,FINAL,
8225,9629,2021-03-21 08:30:00+00:00,FINAL,3.63375
8226,9629,2021-03-21 09:00:00+00:00,FINAL,
8227,9629,2021-03-21 09:30:00+00:00,FINAL,3.25125
8228,9629,2021-03-21 10:00:00+00:00,FINAL,
8229,9629,2021-03-21 10:30:00+00:00,FINAL,4.39875
8230,9629,2021-03-21 11:00:00+00:00,FINAL,
8231,9629,2021-03-21 11:30:00+00:00,FINAL,2.295
8232,9629,2021-03-21 12:00:00+00:00,FINAL,
8233,9629,2021-03-21 12:30:00+00:00,FINAL,1.33875
8234,9629,2021-03-21 13:00:00+00:00,FINAL,
8235,9629,2021-03-21 13:30:00+00:00,FINAL,0.95625
8236,9629,2021-03-21 14:00:00+00:00,FINAL,
8237,9629,2021-03-21 14:30:00+00:00,FINAL,
8238,9629,2021-03-21 15:00:00+00:00,FINAL,
8239,9629,2021-03-21 15:30:00+00:00,FINAL,
8240,9629,2021-03-21 16:00:00+00:00,FINAL,
8241,9629,2021-03-21 16:30:00+00:00,FINAL,
8242,9629,2021-03-21 17:00:00+00:00,FINAL,
8243,9629,2021-03-21 17:30:00+00:00,FINAL,
8244,9629,2021-03-21 18:00:00+00:00,FINAL,
8245,9629,2021-03-21 18:30:00+00:00,FINAL,
8246,9629,2021-03-21 19:00:00+00:00,FINAL,
8247,9629,2021-03-21 19:30:00+00:00,FINAL,
8248,9629,2021-03-21 20:00:00+00:00,FINAL,
8249,9629,2021-03-21 20:30:00+00:00,FINAL,
8250,9629,2021-03-21 21:00:00+00:00,FINAL,
8251,9629,2021-03-21 21:30:00+00:00,FINAL,
8252,9629,2021-03-21 22:00:00+00:00,FINAL,
8253,9629,2021-03-21 22:30:00+00:00,FINAL,
8254,9629,2021-03-21 23:00:00+00:00,FINAL,
8255,9629,2021-03-21 23:30:00+00:00,FINAL,
8256,9629,2021-03-22 00:00:00+00:00,FINAL,
8257,9629,2021-03-22 00:30:00+00:00,FINAL,
8258,9629,2021-03-22 01:00:00+00:00,FINAL,
8259,9629,2021-03-22 01:30:00+00:00,FINAL,
8260,9629,2021-03-22 02:00:00+00:00,FINAL,
8261,9629,2021-03-22 02:30:00+00:00,FINAL,
8262,9629,2021-03-22 03:00:00+00:00,FINAL,
8263,9629,2021-03-22 03:30:00+00:00,FINAL,
8264,9629,2021-03-22 04:00:00+00:00,FINAL,
8265,9629,2021-03-22 04:30:00+00:00,FINAL,
8266,9629,2021-03-22 05:00:00+00:00,FINAL,
8267,9629,2021-03-22 05:30:00+00:00,FINAL,
8268,9629,2021-03-22 06:00:00+00:00,FINAL,
8269,9629,2021-03-22 06:30:00+00:00,FINAL,
8270,9629,2021-03-22 07:00:00+00:00,FINAL,
8271,9629,2021-03-22 07:30:00+00:00,FINAL,
8272,9629,2021-03-22 08:00:00+00:00,FINAL,
8273,9629,2021-03-22 08:30:00+00:00,FINAL,
8274,9629,2021-03-22 09:00:00+00:00,FINAL,
8275,9629,2021-03-22 09:30:00+00:00,FINAL,
8276,9629,2021-03-22 10:00:00+00:00,FINAL,
8277,9629,2021-03-22 10:30:00+00:00,FINAL,
8278,9629,2021-03-22 11:00:00+00:00,FINAL,
8279,9629,2021-03-22 11:30:00+00:00,FINAL,
8280,9629,2021-03-22 12:00:00+00:00,FINAL,
8281,9629,2021-03-22 12:30:00+00:00,FINAL,
8282,9629,2021-03-22 13:00:00+00:00,FINAL,
8283,9629,2021-03-22 13:30:00+00:00,FINAL,
8284,9629,2021-03-22 14:00:00+00:00,FINAL,
8285,9629,2021-03-22 14:30:00+00:00,FINAL,
8286,9629,2021-03-22 15:00:00+00:00,FINAL,
8287,9629,2021-03-22 15:30:00+00:00,FINAL,
8288,9629,2021-03-22 16:00:00+00:00,FINAL,
8289,9629,2021-03-22 16:30:00+00:00,FINAL,
8290,9629,2021-03-22 17:00:00+00:00,FINAL,
8291,9629,2021-03-22 17:30:00+00:00,FINAL,
8292,9629,2021-03-22 18:00:00+00:00,FINAL,
8293,9629,2021-03-22 18:30:00+00:00,FINAL,
8294,9629,2021-03-22 19:00:00+00:00,FINAL,
8295,9629,2021-03-22 19:30:00+00:00,FINAL,
8296,9629,2021-03-22 20:00:00+00:00,FINAL,
8297,9629,2021-03-22 20:30:00+00:00,FINAL,
8298,9629,2021-03-22 21:00:00+00:00,FINAL,
8299,9629,2021-03-22 21:30:00+00:00,FINAL,
8300,9629,2021-03-22 22:00:00+00:00,FINAL,
8301,9629,2021-03-22 22:30:00+00:00,FINAL,
8302,9629,2021-03-22 23:00:00+00:00,FINAL,
8303,9629,2021-03-22 23:30:00+00:00,FINAL,
